INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0301', 'Le Hai', 'F', TO_DATE('1981-05-09','YYYY-MM-DD'), '0388535001', 'Phuong 14, Quan 11, Da Nang', TO_DATE('2021-08-04','YYYY-MM-DD'), 28388681.80, 'Director', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0569', 'Dang Phuc', 'M', TO_DATE('2000-06-16','YYYY-MM-DD'), '0320857834', 'Phuong 17, Quan 9, Ha Noi', TO_DATE('2020-04-21','YYYY-MM-DD'), 5574850.53, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0570', 'Huynh Quynh', 'F', TO_DATE('1995-07-09','YYYY-MM-DD'), '0344355384', 'Phuong 17, Quan 3, Ho Chi Minh', TO_DATE('2021-12-14','YYYY-MM-DD'), 10427148.05, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0571', 'Tran Chau', 'F', TO_DATE('1983-10-10','YYYY-MM-DD'), '0360811769', 'Phuong 17, Quan 4, Nha Trang', TO_DATE('2014-11-29','YYYY-MM-DD'), 9029277.42, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0572', 'Tran Giang', 'M', TO_DATE('1999-10-23','YYYY-MM-DD'), '0361892478', 'Phuong 15, Quan 5, Can Tho', TO_DATE('2010-05-13','YYYY-MM-DD'), 7815779.16, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0573', 'Vu Khanh', 'F', TO_DATE('1977-06-01','YYYY-MM-DD'), '0378636136', 'Phuong 9, Quan 1, Nha Trang', TO_DATE('2023-07-09','YYYY-MM-DD'), 22081626.64, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0574', 'Hoang Nga', 'M', TO_DATE('1985-09-06','YYYY-MM-DD'), '0917669619', 'Phuong 1, Quan 8, Ha Noi', TO_DATE('2018-06-21','YYYY-MM-DD'), 16411501.21, 'Cleaner', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0575', 'Huynh Dung', 'M', TO_DATE('1999-10-20','YYYY-MM-DD'), '0388922045', 'Phuong 7, Quan 2, Nha Trang', TO_DATE('2021-01-03','YYYY-MM-DD'), 8066768.38, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0576', 'Pham Minh', 'M', TO_DATE('1977-09-30','YYYY-MM-DD'), '0331702429', 'Phuong 20, Quan 10, Ha Noi', TO_DATE('2023-08-22','YYYY-MM-DD'), 26985344.82, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0577', 'Dang Trang', 'M', TO_DATE('1986-06-19','YYYY-MM-DD'), '0396246586', 'Phuong 5, Quan 7, Ho Chi Minh', TO_DATE('2023-05-11','YYYY-MM-DD'), 16317357.33, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0578', 'Hoang Trang', 'F', TO_DATE('2001-03-12','YYYY-MM-DD'), '0359109274', 'Phuong 16, Quan 6, Ho Chi Minh', TO_DATE('2023-07-23','YYYY-MM-DD'), 8412137.93, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0579', 'Vu Quynh', 'F', TO_DATE('1977-01-01','YYYY-MM-DD'), '0368487872', 'Phuong 10, Quan 2, Hai Phong', TO_DATE('2013-09-16','YYYY-MM-DD'), 27176403.36, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0580', 'Huynh Thao', 'M', TO_DATE('1971-01-30','YYYY-MM-DD'), '0380981150', 'Phuong 14, Quan 2, Da Nang', TO_DATE('2011-05-01','YYYY-MM-DD'), 16261128.57, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0581', 'Phan Hai', 'F', TO_DATE('1968-01-19','YYYY-MM-DD'), '0375797746', 'Phuong 7, Quan 7, Can Tho', TO_DATE('2010-02-28','YYYY-MM-DD'), 28621050.29, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0582', 'Tran Trang', 'M', TO_DATE('1993-09-09','YYYY-MM-DD'), '0341649516', 'Phuong 9, Quan 12, Da Nang', TO_DATE('2011-06-05','YYYY-MM-DD'), 24651674.45, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0583', 'Vo Ngoc', 'F', TO_DATE('1973-01-18','YYYY-MM-DD'), '0355836154', 'Phuong 10, Quan 10, Ho Chi Minh', TO_DATE('2023-02-22','YYYY-MM-DD'), 11240251.55, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0584', 'Nguyen Linh', 'F', TO_DATE('1986-11-12','YYYY-MM-DD'), '0354715484', 'Phuong 17, Quan 4, Da Nang', TO_DATE('2020-01-23','YYYY-MM-DD'), 8649879.05, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0585', 'Vo Linh', 'M', TO_DATE('1969-07-27','YYYY-MM-DD'), '0347064297', 'Phuong 19, Quan 6, Can Tho', TO_DATE('2019-04-02','YYYY-MM-DD'), 9875066.01, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0586', 'Dang Giang', 'M', TO_DATE('1980-12-08','YYYY-MM-DD'), '0356748290', 'Phuong 12, Quan 8, Hai Phong', TO_DATE('2018-06-06','YYYY-MM-DD'), 27962353.22, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0587', 'Nguyen Anh', 'F', TO_DATE('1970-02-20','YYYY-MM-DD'), '0392859789', 'Phuong 13, Quan 5, Nha Trang', TO_DATE('2022-05-07','YYYY-MM-DD'), 7701124.56, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0588', 'Le Tu', 'F', TO_DATE('1996-05-29','YYYY-MM-DD'), '0322286981', 'Phuong 1, Quan 6, Ha Noi', TO_DATE('2017-05-27','YYYY-MM-DD'), 24557033.38, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0589', 'Le Ha', 'F', TO_DATE('1986-07-12','YYYY-MM-DD'), '0325776457', 'Phuong 4, Quan 12, Da Lat', TO_DATE('2024-03-03','YYYY-MM-DD'), 24857207.82, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0590', 'Le Hai', 'F', TO_DATE('1996-12-23','YYYY-MM-DD'), '0901542596', 'Phuong 11, Quan 10, Can Tho', TO_DATE('2020-01-11','YYYY-MM-DD'), 28280474.10, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0591', 'Pham Huy', 'F', TO_DATE('1971-06-01','YYYY-MM-DD'), '0903253376', 'Phuong 14, Quan 5, Nha Trang', TO_DATE('2019-04-18','YYYY-MM-DD'), 12722364.78, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0592', 'Hoang Minh', 'F', TO_DATE('1985-02-27','YYYY-MM-DD'), '0362821117', 'Phuong 7, Quan 6, Da Lat', TO_DATE('2015-01-03','YYYY-MM-DD'), 18554204.18, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0593', 'Huynh Nga', 'M', TO_DATE('1975-02-07','YYYY-MM-DD'), '0901622359', 'Phuong 4, Quan 5, Can Tho', TO_DATE('2018-11-26','YYYY-MM-DD'), 5922096.79, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0594', 'Nguyen Huy', 'M', TO_DATE('2001-06-12','YYYY-MM-DD'), '0338204464', 'Phuong 16, Quan 5, Ho Chi Minh', TO_DATE('2014-02-24','YYYY-MM-DD'), 12443683.87, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0595', 'Vu Khanh', 'M', TO_DATE('1986-07-18','YYYY-MM-DD'), '0336933739', 'Phuong 15, Quan 6, Nha Trang', TO_DATE('2023-06-09','YYYY-MM-DD'), 16601686.66, 'Sales Associate', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0596', 'Vu Phuc', 'F', TO_DATE('1969-01-19','YYYY-MM-DD'), '0351276495', 'Phuong 8, Quan 4, Da Nang', TO_DATE('2014-03-15','YYYY-MM-DD'), 24087957.90, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0597', 'Hoang Dung', 'M', TO_DATE('1971-01-12','YYYY-MM-DD'), '0918383584', 'Phuong 1, Quan 4, Da Lat', TO_DATE('2012-03-13','YYYY-MM-DD'), 28687269.37, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0598', 'Vo Hai', 'M', TO_DATE('1983-04-02','YYYY-MM-DD'), '0365983550', 'Phuong 19, Quan 5, Da Nang', TO_DATE('2013-05-12','YYYY-MM-DD'), 21586480.93, 'Cleaner', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0599', 'Pham Hai', 'F', TO_DATE('1994-02-26','YYYY-MM-DD'), '0916757745', 'Phuong 16, Quan 7, Da Nang', TO_DATE('2010-01-08','YYYY-MM-DD'), 28814511.02, 'Staff', 'STORE2');
INSERT INTO STAFF (STAFF_ID, FULL_NAME, GENDER, DOB, PHONE, ADDRESS, JOIN_DATE, SALARY, JOB_TITLE, STORE_ID) VALUES ('S0600', 'Tran Quynh', 'F', TO_DATE('1981-02-12','YYYY-MM-DD'), '0395776583', 'Phuong 11, Quan 7, Ha Noi', TO_DATE('2022-05-21','YYYY-MM-DD'), 5570347.70, 'Staff', 'STORE2');
